id,label
5797,4
5798,0
5799,8
5800,4
5801,2
5802,3
5803,0
5804,6
5805,0
5806,4
5807,8
5808,8
5809,2
5810,8
5811,4
5812,4
5813,0
5814,7
5815,8
5816,4
5817,4
5818,8
5819,7
5820,8
5821,1
5822,4
5823,2
5824,8
5825,6
5826,7
5827,1
5828,3
5829,9
5830,8
5831,4
5832,5
5833,7
5834,7
5835,7
5836,8
5837,4
5838,6
5839,3
5840,4
5841,6
5842,8
5843,7
5844,4
5845,4
5846,7
5847,4
5848,6
5849,1
5850,6
5851,4
5852,6
5853,4
5854,9
5855,6
5856,4
5857,2
5858,7
5859,8
5860,7
5861,6
5862,4
5863,7
5864,4
5865,2
5866,0
5867,5
5868,7
5869,7
5870,2
5871,2
5872,3
5873,3
5874,8
5875,3
5876,4
5877,4
5878,8
5879,6
5880,6
5881,7
5882,4
5883,4
5884,1
5885,8
5886,1
5887,8
5888,2
5889,6
5890,4
5891,4
5892,4
5893,8
5894,2
5895,6
5896,8
5897,7
5898,5
5899,6
5900,3
5901,7
5902,4
5903,7
5904,7
5905,7
5906,6
5907,8
5908,8
5909,3
5910,7
5911,4
5912,3
5913,8
5914,7
5915,4
5916,7
5917,5
5918,5
5919,4
5920,4
5921,6
5922,5
5923,3
5924,1
5925,4
5926,8
5927,4
5928,4
5929,5
5930,4
5931,4
5932,1
5933,3
5934,9
5935,2
5936,1
5937,3
5938,8
5939,8
5940,1
5941,1
5942,4
5943,6
5944,4
5945,0
5946,4
5947,1
5948,3
5949,6
5950,8
5951,8
5952,6
5953,4
5954,7
5955,3
5956,7
5957,4
5958,4
5959,8
5960,8
5961,5
5962,1
5963,4
5964,4
5965,2
5966,4
5967,3
5968,7
5969,7
5970,1
5971,6
5972,1
5973,0
5974,8
5975,4
5976,3
5977,2
5978,1
5979,8
5980,7
5981,2
5982,0
5983,8
5984,4
5985,4
5986,1
5987,4
5988,3
5989,9
5990,4
5991,6
5992,4
5993,3
5994,8
5995,4
5996,8
5997,6
5998,4
5999,7
6000,8
6001,4
6002,7
6003,8
6004,2
6005,5
6006,6
6007,8
6008,4
6009,6
6010,0
6011,2
6012,4
6013,3
6014,6
6015,1
6016,0
6017,7
6018,0
6019,4
6020,2
6021,4
6022,6
6023,6
6024,6
6025,0
6026,6
6027,8
6028,4
6029,8
6030,1
6031,7
6032,9
6033,4
6034,4
6035,1
6036,4
6037,4
6038,4
6039,2
6040,5
6041,4
6042,6
6043,8
6044,1
6045,4
6046,6
6047,2
6048,8
6049,8
6050,8
6051,1
6052,2
6053,8
6054,8
6055,8
6056,8
6057,8
6058,4
6059,7
6060,2
6061,4
6062,1
6063,3
6064,8
6065,8
6066,6
6067,2
6068,3
6069,4
6070,9
6071,8
6072,2
6073,3
6074,8
6075,2
6076,8
6077,4
6078,3
6079,7
6080,8
6081,4
6082,3
6083,7
6084,4
6085,4
6086,9
6087,1
6088,9
6089,4
6090,8
6091,4
6092,4
6093,1
6094,8
6095,1
6096,8
6097,8
6098,9
6099,7
6100,9
6101,7
6102,8
6103,8
6104,8
6105,4
6106,0
6107,7
6108,9
6109,3
6110,7
6111,6
6112,8
6113,3
6114,1
6115,6
6116,0
6117,4
6118,4
6119,4
6120,7
6121,7
6122,8
6123,4
6124,2
6125,4
6126,0
6127,0
6128,8
6129,7
6130,4
6131,8
6132,4
6133,2
6134,7
6135,7
6136,3
6137,4
6138,6
6139,7
6140,0
6141,8
6142,8
6143,4
6144,5
6145,1
6146,4
6147,1
6148,7
6149,4
6150,4
6151,4
6152,5
6153,7
6154,4
6155,4
6156,8
6157,1
6158,4
6159,5
6160,0
6161,8
6162,8
6163,9
6164,4
6165,7
6166,8
6167,4
6168,8
6169,7
6170,2
6171,6
6172,4
6173,9
6174,3
6175,7
6176,8
6177,7
6178,6
6179,1
6180,7
6181,3
6182,8
6183,4
6184,4
6185,7
6186,8
6187,8
6188,1
6189,0
6190,6
6191,4
6192,4
6193,4
6194,4
6195,4
6196,8
6197,0
6198,5
6199,8
6200,2
6201,8
6202,6
6203,4
6204,8
6205,9
6206,7
6207,8
6208,6
6209,2
6210,6
6211,4
6212,8
6213,4
6214,6
6215,8
6216,5
6217,6
6218,0
6219,4
6220,3
6221,4
6222,8
6223,1
6224,9
6225,4
6226,4
6227,1
6228,3
6229,7
6230,6
6231,6
6232,0
6233,6
6234,7
6235,7
6236,9
6237,2
6238,4
6239,8
6240,5
6241,6
6242,7
6243,6
6244,4
6245,3
6246,7
6247,6
6248,2
6249,4
6250,5
6251,5
6252,8
6253,4
6254,0
6255,8
6256,6
6257,4
6258,2
6259,9
6260,1
6261,3
6262,4
6263,8
6264,1
6265,6
6266,4
6267,4
6268,3
6269,2
6270,0
6271,4
6272,2
6273,5
6274,0
6275,1
6276,1
6277,7
6278,4
6279,8
6280,8
6281,7
6282,7
6283,8
6284,7
6285,8
6286,7
6287,4
6288,4
6289,1
6290,7
6291,3
6292,4
6293,7
6294,1
6295,6
6296,7
6297,6
6298,4
6299,4
6300,6
6301,2
6302,0
6303,4
6304,0
6305,4
6306,0
6307,8
6308,7
6309,7
6310,8
6311,4
6312,8
6313,3
6314,3
6315,3
6316,8
6317,4
6318,6
6319,6
6320,4
6321,4
6322,3
6323,2
6324,8
6325,4
6326,4
6327,8
6328,7
6329,1
6330,0
6331,0
6332,7
6333,4
6334,4
6335,4
6336,0
6337,0
6338,8
6339,0
6340,7
6341,6
6342,2
6343,4
6344,7
6345,8
6346,6
6347,8
6348,4
6349,1
6350,0
6351,4
6352,8
6353,7
6354,8
6355,3
6356,4
6357,0
6358,8
6359,0
6360,8
6361,2
6362,7
6363,4
6364,3
6365,2
6366,0
6367,4
6368,9
6369,2
6370,7
6371,3
6372,4
6373,7
6374,6
6375,6
6376,1
6377,8
6378,2
6379,4
6380,6
6381,8
6382,3
6383,1
6384,4
6385,7
6386,3
6387,9
6388,3
6389,2
6390,7
6391,4
6392,4
6393,7
6394,3
6395,2
6396,4
6397,8
6398,8
6399,0
6400,2
6401,7
6402,7
6403,3
6404,3
6405,7
6406,8
6407,8
6408,3
6409,3
6410,7
6411,7
6412,4
6413,4
6414,2
6415,3
6416,2
6417,4
6418,3
6419,1
6420,7
6421,0
6422,6
6423,7
6424,8
6425,4
6426,6
6427,4
6428,8
6429,3
6430,1
6431,8
6432,4
6433,4
6434,2
6435,4
6436,2
6437,4
6438,4
6439,8
6440,4
6441,2
6442,0
6443,6
6444,4
6445,8
6446,2
6447,1
6448,7
6449,9
6450,4
6451,2
6452,0
6453,7
6454,5
6455,2
6456,8
6457,8
6458,2
6459,8
6460,6
6461,1
6462,1
6463,8
6464,4
6465,1
6466,2
6467,2
6468,8
6469,8
6470,8
6471,8
6472,8
6473,0
6474,0
6475,9
6476,4
6477,8
6478,8
6479,7
6480,6
6481,4
6482,6
6483,0
6484,1
6485,4
6486,3
6487,0
6488,1
6489,2
6490,3
6491,2
6492,2
6493,2
6494,1
6495,4
6496,4
6497,0
6498,4
6499,2
6500,1
6501,8
6502,4
6503,4
6504,4
6505,4
6506,5
6507,7
6508,8
6509,4
6510,4
6511,8
6512,0
6513,1
6514,8
6515,0
6516,3
6517,4
6518,2
6519,4
6520,4
6521,4
6522,8
6523,4
6524,8
6525,4
6526,3
6527,7
6528,0
6529,4
6530,4
6531,4
6532,2
6533,7
6534,4
6535,8
6536,4
6537,7
6538,8
6539,3
6540,4
6541,1
6542,4
6543,4
6544,2
6545,0
6546,4
6547,7
6548,0
6549,4
6550,7
6551,4
6552,0
6553,7
6554,4
6555,3
6556,3
6557,4
6558,7
6559,1
6560,4
6561,7
6562,6
6563,4
6564,8
6565,8
6566,7
6567,7
6568,8
6569,4
6570,7
6571,1
6572,9
6573,7
6574,2
6575,4
6576,9
6577,4
6578,0
6579,1
6580,8
6581,0
6582,7
6583,3
6584,4
6585,6
6586,8
6587,8
6588,4
6589,6
6590,4
6591,4
6592,2
6593,4
6594,4
6595,0
6596,1
6597,7
6598,1
6599,2
6600,6
6601,8
6602,2
6603,4
6604,9
6605,6
6606,4
6607,0
6608,0
6609,8
6610,4
6611,7
6612,7
6613,4
6614,8
6615,4
6616,8
6617,8
6618,8
6619,7
6620,0
6621,4
6622,2
6623,7
6624,3
6625,8
6626,2
6627,0
6628,6
6629,7
6630,5
6631,6
6632,7
6633,4
6634,9
6635,4
6636,1
6637,6
6638,4
6639,8
6640,6
6641,4
6642,1
6643,7
6644,7
6645,0
6646,3
6647,7
6648,4
6649,4
6650,4
6651,2
6652,7
6653,4
6654,6
6655,8
6656,6
6657,2
6658,8
6659,7
6660,8
6661,4
6662,8
6663,4
6664,7
6665,7
6666,4
6667,7
6668,7
6669,3
6670,8
6671,4
6672,7
6673,4
6674,7
6675,3
6676,0
6677,8
6678,4
6679,0
6680,9
6681,3
6682,4
6683,4
6684,1
6685,4
6686,3
6687,0
6688,1
6689,0
6690,1
6691,4
6692,4
6693,4
6694,4
6695,9
6696,7
6697,7
6698,4
6699,9
6700,6
6701,8
6702,4
6703,6
6704,7
6705,4
6706,1
6707,7
6708,2
6709,3
6710,2
6711,8
6712,4
6713,8
6714,6
6715,7
6716,4
6717,7
6718,9
6719,4
6720,7
6721,1
6722,8
6723,7
6724,4
6725,3
6726,2
6727,7
6728,3
6729,5
6730,3
6731,8
6732,4
6733,1
6734,2
6735,7
6736,4
6737,2
6738,4
6739,4
6740,6
6741,4
6742,5
6743,1
6744,6
6745,6
6746,3
6747,8
6748,6
6749,6
6750,3
6751,8
6752,7
6753,8
6754,6
6755,5
6756,6
6757,6
6758,3
6759,1
6760,4
6761,4
6762,9
6763,3
6764,7
6765,7
6766,6
6767,4
6768,3
6769,4
6770,8
6771,4
6772,7
6773,6
6774,5
6775,8
6776,4
6777,9
6778,7
6779,3
6780,7
6781,1
6782,4
6783,6
6784,7
6785,8
6786,4
6787,8
6788,8
6789,9
6790,8
6791,1
6792,3
6793,0
6794,3
6795,7
6796,8
6797,2
6798,6
6799,4
6800,7
6801,4
6802,6
6803,4
6804,7
6805,6
6806,8
6807,9
6808,0
6809,8
6810,8
6811,4
6812,8
6813,4
6814,8
6815,8
6816,4
6817,0
6818,2
6819,7
6820,9
6821,8
6822,8
6823,6
6824,3
6825,1
6826,4
6827,4
6828,8
6829,4
6830,3
6831,4
6832,2
6833,4
6834,6
6835,3
6836,4
6837,8
6838,1
6839,8
6840,0
6841,0
6842,6
6843,8
6844,4
6845,3
6846,4
6847,2
6848,8
6849,4
6850,4
6851,5
6852,6
6853,5
6854,6
6855,4
6856,4
6857,8
6858,4
6859,2
6860,4
6861,0
6862,4
6863,8
6864,1
6865,2
6866,1
6867,8
6868,4
6869,6
6870,4
6871,4
6872,4
6873,4
6874,6
6875,4
6876,6
6877,2
6878,4
6879,7
6880,3
6881,4
6882,3
6883,2
6884,1
6885,4
6886,6
6887,0
6888,1
6889,6
6890,4
6891,0
6892,8
6893,5
6894,7
6895,2
6896,4
6897,7
6898,2
6899,4
6900,8
6901,4
6902,7
6903,5
6904,2
6905,7
6906,0
6907,7
6908,8
6909,8
6910,3
6911,4
6912,1
6913,4
6914,4
6915,7
6916,2
6917,2
6918,9
6919,4
6920,4
6921,4
6922,8
6923,9
6924,1
6925,8
6926,2
6927,2
6928,0
6929,4
6930,8
6931,1
6932,4
6933,4
6934,8
6935,4
6936,4
6937,8
6938,8
6939,9
6940,1
6941,0
6942,4
6943,8
6944,1
6945,4
6946,2
6947,4
6948,4
6949,8
6950,4
6951,7
6952,6
6953,8
6954,9
6955,6
6956,8
6957,9
6958,3
6959,0
6960,4
6961,2
6962,8
6963,4
6964,7
6965,2
6966,2
6967,9
6968,8
6969,7
6970,9
6971,4
6972,7
6973,1
6974,0
6975,4
6976,7
6977,7
6978,2
6979,4
6980,8
6981,0
6982,1
6983,1
6984,2
6985,8
6986,8
6987,1
6988,4
6989,1
6990,1
6991,0
6992,9
6993,2
6994,4
6995,0
6996,6
6997,7
6998,2
6999,4
7000,5
7001,5
7002,8
7003,2
7004,4
7005,4
7006,7
7007,4
7008,7
7009,7
7010,6
7011,9
7012,4
7013,2
7014,4
7015,3
7016,2
7017,0
7018,8
7019,2
7020,6
7021,9
7022,6
7023,3
7024,7
7025,4
7026,4
7027,8
7028,6
7029,4
7030,4
7031,6
7032,5
7033,4
7034,4
7035,7
7036,6
7037,2
7038,8
7039,6
7040,7
7041,4
7042,1
7043,1
7044,4
7045,0
7046,4
7047,0
7048,7
7049,4
7050,7
7051,4
7052,3
7053,1
7054,7
7055,0
7056,5
7057,8
7058,0
7059,4
7060,2
7061,5
7062,0
7063,7
7064,2
7065,4
7066,8
7067,8
7068,3
7069,1
7070,2
7071,4
7072,0
7073,8
7074,9
7075,6
7076,2
7077,4
7078,6
7079,8
7080,4
7081,7
7082,8
7083,7
7084,2
7085,5
7086,0
7087,9
7088,4
7089,2
7090,4
7091,7
7092,4
7093,1
7094,5
7095,2
7096,2
7097,7
7098,8
7099,8
7100,8
7101,8
7102,4
7103,6
7104,2
7105,8
7106,8
7107,1
7108,2
7109,5
7110,9
7111,7
7112,4
7113,2
7114,8
7115,4
7116,1
7117,2
7118,4
7119,3
7120,4
7121,4
7122,1
7123,0
7124,1
7125,3
7126,7
7127,8
7128,6
7129,0
7130,4
7131,5
7132,6
7133,8
7134,7
7135,8
7136,4
7137,3
7138,5
7139,8
7140,0
7141,7
7142,8
7143,4
7144,5
7145,3
7146,4
7147,8
7148,6
7149,8
7150,8
7151,0
7152,8
7153,0
7154,1
7155,1
7156,4
7157,3
7158,2
7159,2
7160,6
7161,4
7162,7
7163,0
7164,4
7165,2
7166,8
7167,8
7168,4
7169,4
7170,4
7171,4
7172,4
7173,4
7174,3
7175,7
7176,7
7177,7
7178,0
7179,2
7180,7
7181,7
7182,7
7183,8
7184,2
7185,2
7186,5
7187,2
7188,3
7189,8
7190,6
7191,7
7192,8
7193,4
7194,8
7195,8
7196,8
7197,4
7198,7
7199,7
7200,0
7201,7
7202,4
7203,3
7204,8
7205,8
7206,5
7207,7
7208,7
7209,6
7210,7
7211,4
7212,1
7213,5
7214,0
7215,7
7216,2
7217,4
7218,2
7219,1
7220,4
7221,3
7222,6
7223,4
7224,7
7225,8
7226,9
7227,4
7228,1
7229,9
7230,4
7231,8
7232,4
7233,2
7234,3
7235,4
7236,9
7237,7
7238,6
7239,1
7240,8
7241,6
7242,9
7243,4
7244,4
7245,4
7246,7
7247,3
7248,4
7249,6
7250,9
7251,1
7252,7
7253,3
7254,1
7255,8
7256,8
7257,6
7258,8
7259,8
7260,8
7261,9
7262,8
7263,4
7264,8
7265,2
7266,3
7267,7
7268,4
7269,8
7270,2
7271,6
7272,7
7273,4
7274,4
7275,1
7276,2
7277,7
7278,0
7279,3
7280,7
7281,2
7282,8
7283,6
7284,4
7285,1
7286,8
7287,7
7288,0
7289,6
7290,5
7291,2
7292,7
7293,7
7294,7
7295,8
7296,0
7297,4
7298,2
7299,4
7300,6
7301,8
7302,7
7303,4
7304,4
7305,2
7306,6
7307,4
7308,7
7309,0
7310,3
7311,0
7312,3
7313,4
7314,4
7315,4
7316,4
7317,4
7318,4
7319,3
7320,6
7321,1
7322,2
7323,6
7324,4
7325,0
7326,2
7327,7
7328,8
7329,4
7330,8
7331,1
7332,3
7333,0
7334,8
7335,3
7336,8
7337,3
7338,7
7339,4
7340,0
7341,4
7342,7
7343,3
7344,8
7345,4
7346,0
7347,7
7348,5
7349,4
7350,4
7351,9
7352,0
7353,9
7354,2
7355,2
7356,7
7357,2
7358,4
7359,9
7360,7
7361,0
7362,8
7363,4
7364,0
7365,3
7366,8
7367,3
7368,3
7369,4
7370,4
7371,4
7372,4
7373,6
7374,6
7375,7
7376,2
7377,2
7378,7
7379,4
7380,8
7381,4
7382,8
7383,2
7384,9
7385,0
7386,7
7387,4
7388,8
7389,2
7390,4
7391,3
7392,4
7393,8
7394,8
7395,6
7396,4
7397,0
7398,8
7399,1
7400,8
7401,4
7402,7
7403,8
7404,6
7405,4
7406,5
7407,8
7408,1
7409,6
7410,5
7411,7
7412,1
7413,4
7414,7
7415,6
7416,8
7417,9
7418,2
7419,5
7420,6
7421,6
7422,8
7423,4
7424,7
7425,4
7426,2
7427,3
7428,7
7429,4
7430,4
7431,8
7432,6
7433,4
7434,1
7435,8
7436,7
7437,9
7438,6
7439,9
7440,8
7441,2
7442,7
7443,6
7444,4
7445,8
7446,3
7447,5
7448,4
7449,7
7450,4
7451,7
7452,4
7453,4
7454,1
7455,6
7456,4
7457,2
7458,7
7459,4
7460,8
7461,5
7462,4
7463,8
7464,3
7465,4
7466,0
7467,2
7468,8
7469,7
7470,2
7471,5
7472,7
7473,8
7474,6
7475,7
7476,8
7477,6
7478,6
7479,4
7480,4
7481,9
7482,8
7483,0
7484,1
7485,7
7486,8
7487,6
7488,8
7489,4
7490,4
7491,4
7492,4
7493,1
7494,6
7495,7
7496,4
7497,7
7498,0
7499,0
7500,9
7501,0
7502,4
7503,3
7504,8
7505,4
7506,7
7507,4
7508,5
7509,3
7510,1
7511,0
7512,9
7513,0
7514,9
7515,3
7516,4
7517,4
7518,1
7519,2
7520,1
7521,2
7522,4
7523,7
7524,8
7525,4
7526,8
7527,7
7528,8
7529,4
7530,0
7531,4
7532,2
7533,2
7534,1
7535,7
7536,0
7537,7
7538,8
7539,7
7540,4
7541,7
7542,0
7543,5
7544,0
7545,8
7546,1
7547,9
7548,4
7549,8
7550,7
7551,4
7552,1
7553,4
7554,7
7555,8
7556,0
7557,4
7558,6
7559,4
7560,4
7561,2
7562,8
7563,2
7564,8
7565,9
7566,4
7567,4
7568,4
7569,4
7570,4
7571,4
7572,2
7573,5
7574,4
7575,3
7576,2
7577,8
7578,3
7579,7
7580,6
7581,3
7582,7
7583,6
7584,6
7585,8
7586,7
7587,1
7588,1
7589,8
7590,3
7591,5
7592,7
7593,4
7594,1
7595,4
7596,2
7597,8
7598,4
7599,7
7600,7
7601,7
7602,4
7603,1
7604,4
7605,0
7606,4
7607,9
7608,8
7609,6
7610,1
7611,9
7612,0
7613,0
7614,6
7615,8
7616,8
7617,9
7618,6
7619,4
7620,7
7621,4
7622,0
7623,8
7624,4
7625,3
7626,2
7627,4
7628,8
7629,1
7630,4
7631,8
7632,4
7633,3
7634,8
7635,9
7636,4
7637,4
7638,4
7639,6
7640,4
7641,8
7642,4
7643,7
7644,1
7645,1
7646,6
7647,1
7648,5
7649,4
7650,3
7651,7
7652,4
7653,3
7654,6
7655,4
7656,9
7657,7
7658,7
7659,7
7660,8
7661,3
7662,1
7663,4
7664,2
7665,7
7666,4
7667,7
7668,6
7669,8
7670,7
7671,2
7672,3
7673,4
7674,4
7675,1
7676,1
7677,4
7678,4
7679,2
7680,7
7681,0
7682,3
7683,4
7684,7
7685,7
7686,8
7687,3
7688,8
7689,0
7690,4
7691,8
7692,6
7693,8
7694,7
7695,8
7696,3
7697,2
7698,1
7699,7
7700,2
7701,8
7702,7
7703,8
7704,0
7705,1
7706,7
7707,4
7708,7
7709,2
7710,8
7711,1
7712,0
7713,8
7714,4
7715,7
7716,7
7717,4
7718,1
7719,3
7720,3
7721,3
7722,4
7723,7
7724,8
7725,8
7726,5
7727,7
7728,4
7729,7
7730,3
7731,2
7732,4
7733,4
7734,2
7735,8
7736,8
7737,4
7738,7
7739,2
7740,4
7741,8
7742,9
7743,7
7744,2
7745,7
7746,9
7747,6
7748,6
7749,2
7750,6
7751,6
7752,8
7753,6
7754,8
7755,8
7756,6
7757,8
7758,6
7759,0
7760,8
7761,8
7762,1
7763,8
7764,7
7765,3
7766,2
7767,1
7768,8
7769,4
7770,4
7771,5
7772,8
7773,2
7774,8
7775,7
7776,8
7777,3
7778,7
7779,1
7780,4
7781,4
7782,4
7783,4
7784,2
7785,2
7786,0
7787,1
7788,8
7789,3
7790,9
7791,8
7792,1
7793,8
7794,6
7795,4
7796,8
7797,4
7798,7
7799,3
7800,4
7801,3
7802,2
7803,7
7804,7
7805,4
7806,8
7807,4
7808,8
7809,5
7810,7
7811,7
7812,5
7813,0
7814,4
7815,4
7816,3
7817,4
7818,4
7819,5
7820,8
7821,4
7822,0
7823,7
7824,7
7825,0
7826,1
7827,4
7828,3
7829,8
7830,7
7831,4
7832,1
7833,2
7834,8
7835,8
7836,5
7837,7
7838,4
7839,6
7840,3
7841,0
7842,0
7843,6
7844,7
7845,5
7846,4
7847,3
7848,9
7849,7
7850,8
7851,7
7852,0
7853,6
7854,4
7855,0
7856,8
7857,1
7858,3
7859,4
7860,2
7861,6
7862,2
7863,7
7864,4
7865,6
7866,8
7867,8
7868,8
7869,6
7870,4
7871,4
7872,4
7873,2
7874,2
7875,4
7876,4
7877,7
7878,2
7879,8
7880,3
7881,9
7882,5
7883,6
7884,6
7885,4
7886,6
7887,8
7888,7
7889,7
7890,6
7891,3
7892,4
7893,9
7894,4
7895,4
7896,9
7897,4
7898,4
7899,7
7900,3
7901,7
7902,2
7903,3
7904,6
7905,7
7906,8
7907,4
7908,6
7909,2
7910,7
7911,0
7912,8
7913,3
7914,8
7915,8
7916,1
7917,4
7918,3
7919,4
7920,1
7921,4
7922,7
7923,2
7924,4
7925,4
7926,2
7927,7
7928,1
7929,0
7930,4
7931,4
7932,6
7933,4
7934,4
7935,4
7936,3
7937,2
7938,4
7939,8
7940,2
7941,3
7942,1
7943,4
7944,6
7945,4
7946,4
7947,2
7948,6
7949,7
7950,8
7951,4
7952,4
7953,4
7954,1
7955,8
7956,8
7957,5
7958,3
7959,4
7960,1
7961,3
7962,3
7963,7
7964,8
7965,2
7966,7
7967,3
7968,7
7969,4
7970,1
7971,8
7972,4
7973,6
7974,8
7975,7
7976,8
7977,4
7978,6
7979,6
7980,2
7981,4
7982,8
7983,0
7984,4
7985,0
7986,4
7987,4
7988,7
7989,0
7990,3
7991,2
7992,4
7993,6
7994,7
7995,4
7996,7
7997,4
7998,4
7999,2
8000,1
8001,2
8002,7
8003,2
8004,0
8005,0
8006,1
8007,7
8008,6
8009,8
8010,4
8011,6
8012,0
8013,7
8014,6
8015,7
8016,4
8017,5
8018,7
8019,4
8020,7
8021,4
8022,2
8023,7
8024,2
8025,8
8026,6
8027,2
8028,2
8029,4
8030,4
8031,4
8032,3
8033,7
8034,4
8035,4
8036,5
8037,3
8038,2
8039,1
8040,0
8041,3
8042,3
8043,4
8044,0
8045,0
8046,0
8047,1
8048,4
8049,4
8050,4
8051,4
8052,4
8053,4
8054,4
8055,8
8056,2
8057,1
8058,1
8059,4
8060,2
8061,4
8062,8
8063,3
8064,4
8065,8
8066,4
8067,2
8068,6
8069,9
8070,4
8071,1
8072,0
8073,8
8074,8
8075,8
8076,4
8077,8
8078,1
8079,0
8080,2
8081,7
8082,7
8083,4
8084,2
8085,4
8086,4
8087,8
8088,6
8089,4
8090,6
8091,1
8092,8
8093,6
8094,7
8095,1
8096,7
8097,2
8098,2
8099,5
8100,9
8101,8
8102,1
8103,4
8104,5
8105,1
8106,7
8107,8
8108,2
8109,7
8110,8
8111,8
8112,7
8113,1
8114,8
8115,7
8116,4
8117,8
8118,0
8119,1
8120,4
8121,7
8122,0
8123,4
8124,7
8125,4
8126,8
8127,7
8128,4
8129,2
8130,7
8131,4
8132,4
8133,1
8134,7
8135,6
8136,8
8137,2
8138,2
8139,7
8140,1
8141,4
8142,4
8143,8
8144,8
8145,7
8146,8
8147,4
8148,4
8149,0
8150,1
8151,1
8152,8
8153,4
8154,7
8155,8
8156,8
8157,0
8158,8
8159,7
8160,4
8161,3
8162,8
8163,7
8164,5
8165,4
8166,0
8167,6
8168,1
8169,4
8170,9
8171,4
8172,4
8173,9
8174,4
8175,7
8176,0
8177,8
8178,6
8179,8
8180,8
8181,1
8182,8
8183,7
8184,1
8185,7
8186,7
8187,1
8188,8
8189,7
8190,8
8191,0
8192,8
8193,1
8194,4
8195,1
8196,7
8197,1
8198,4
8199,4
8200,4
8201,4
8202,8
8203,4
8204,7
8205,4
8206,7
8207,3
8208,3
8209,4
8210,8
8211,4
8212,9
8213,4
8214,7
8215,2
8216,2
8217,3
8218,3
8219,6
8220,1
8221,4
8222,2
8223,5
8224,8
8225,4
8226,3
8227,4
8228,8
8229,3
8230,4
8231,5
8232,8
8233,4
8234,4
8235,2
8236,7
8237,1
8238,1
8239,3
8240,1
8241,4
8242,8
8243,7
8244,4
8245,8
8246,3
8247,6
8248,4
8249,1
8250,4
8251,3
8252,4
8253,4
8254,2
8255,5
8256,8
8257,2
8258,8
8259,4
8260,4
8261,8
8262,7
8263,0
8264,3
8265,4
8266,7
8267,3
8268,7
8269,8
8270,1
8271,4
8272,3
8273,4
8274,0
8275,3
8276,3
8277,2
8278,4
8279,3
8280,7
8281,8
8282,5
8283,7
8284,8
8285,8
8286,4
8287,4
8288,2
8289,9
8290,4
8291,2
8292,8
8293,8
8294,0
8295,8
8296,7
8297,2
8298,7
8299,0
8300,3
8301,3
8302,2
8303,2
8304,9
8305,0
8306,6
8307,7
8308,4
8309,4
8310,8
8311,5
8312,4
8313,9
8314,3
8315,2
8316,7
8317,5
8318,9
8319,6
8320,1
8321,0
8322,8
8323,0
8324,2
8325,4
8326,8
8327,5
8328,6
8329,4
8330,2
8331,4
8332,4
8333,0
8334,4
8335,7
8336,8
8337,2
8338,4
8339,7
8340,4
8341,4
8342,4
8343,4
8344,4
8345,4
8346,4
8347,8
8348,6
8349,2
8350,4
8351,9
8352,7
8353,8
8354,7
8355,1
8356,9
8357,8
8358,0
8359,4
8360,1
8361,3
8362,4
8363,7
8364,4
8365,6
8366,4
8367,8
8368,7
8369,7
8370,0
8371,7
8372,3
8373,9
8374,2
8375,8
8376,8
8377,5
8378,7
8379,4
8380,4
8381,3
8382,3
8383,7
8384,4
8385,4
8386,1
8387,8
8388,8
8389,6
8390,4
8391,2
8392,4
8393,9
8394,8
8395,3
8396,4
8397,8
8398,8
8399,3
8400,4
8401,3
8402,7
8403,8
8404,2
8405,7
8406,3
8407,8
8408,1
8409,9
8410,1
8411,5
8412,8
8413,7
8414,8
8415,8
8416,7
8417,3
8418,4
8419,4
8420,1
8421,4
8422,1
8423,7
8424,3
8425,4
8426,3
8427,3
8428,1
8429,3
8430,1
8431,2
8432,0
8433,0
8434,7
8435,7
8436,8
8437,4
8438,4
8439,7
8440,8
8441,8
8442,4
8443,8
8444,8
8445,6
8446,7
8447,1
8448,8
8449,7
8450,8
8451,1
8452,4
8453,8
8454,8
8455,3
8456,3
8457,4
8458,8
8459,7
8460,7
8461,6
8462,7
8463,4
8464,7
8465,4
8466,1
8467,2
8468,4
8469,7
8470,4
8471,3
8472,2
8473,7
8474,8
8475,4
8476,8
8477,1
8478,8
8479,7
8480,1
8481,1
8482,7
8483,8
8484,4
8485,7
8486,4
8487,4
8488,8
8489,2
8490,2
8491,5
8492,8
8493,8
8494,4
8495,0
8496,6
8497,6
8498,7
8499,6
8500,9
8501,4
8502,0
8503,6
8504,7
8505,4
8506,4
8507,8
8508,4
8509,1
8510,1
8511,4
8512,1
8513,7
8514,7
8515,4
8516,3
8517,7
8518,5
8519,1
8520,4
8521,2
8522,4
8523,7
8524,8
8525,4
8526,7
8527,9
8528,4
8529,1
8530,2
8531,2
8532,7
8533,8
8534,6
8535,9
8536,0
8537,7
8538,4
8539,8
8540,8
8541,7
8542,4
8543,7
8544,9
8545,7
8546,6
8547,1
8548,4
8549,9
8550,2
8551,1
8552,3
8553,4
8554,7
8555,8
8556,4
8557,6
8558,6
8559,3
8560,7
8561,9
8562,2
8563,2
8564,4
8565,2
8566,8
8567,7
8568,7
8569,8
8570,4
8571,4
8572,1
8573,7
8574,6
8575,0
8576,6
8577,8
8578,7
8579,3
8580,3
8581,5
8582,4
8583,4
8584,4
8585,3
8586,5
8587,4
8588,6
8589,4
8590,4
8591,0
8592,2
8593,8
8594,9
8595,8
